,Date,Open,High,Low,Close,Volume,Single_Line,Whole_Paragraph
334,2014-05-01,41.416000000000004,42.804001,41.138000000000005,41.546001,27199500,0.0,0.0
335,2014-05-02,41.720001,42.271999,41.304001,42.181999,20434000,0.0,0.0
336,2014-05-05,41.896,43.537998,41.703999,43.321999,25735000,0.0,0.0
337,2014-05-06,43.32,43.731998,41.369999,41.456001,28183500,0.0,0.0
338,2014-05-07,41.928001,42.040001,39.450001,40.27,50896500,0.07001666666666666,0.9441
339,2014-05-08,36.400002,38.880001,35.599998,35.717999,100283000,0.0,0.0
340,2014-05-09,35.972,36.68,35.444,36.452,42476000,0.0,0.0
341,2014-05-12,36.773998,37.438,35.976002,36.933998,35011500,0.0,0.0
342,2014-05-13,36.751999,38.268002,36.599998,38.032001,35486000,0.0,0.0
343,2014-05-14,37.790001,38.695999,37.419998,38.124001,27033500,0.0,0.0
344,2014-05-15,37.995998,38.532001,37.060001,37.717999,30202000,0.0618,0.4172
345,2014-05-16,37.790001,38.408001,37.543999,38.312,22438500,0.0,0.0
346,2014-05-19,38.144001,39.377998,38.0,39.217999,22858500,0.19528813559322034,0.9931
347,2014-05-20,39.388000000000005,39.866001,38.613998,39.060001,27730500,0.0,0.0
348,2014-05-21,39.236,39.973999,38.958,39.889999,26427000,0.0,0.0
349,2014-05-22,40.07,41.375999,39.911999,40.976002,31072500,0.0,0.0
350,2014-05-23,40.905998,41.551998,40.5,41.459999,20034000,0.14694400000000002,0.9959
351,2014-05-27,41.703999,42.773998,41.540001,42.312,26705500,0.0,0.0
352,2014-05-28,42.004002,42.554001,41.051998,42.048,27475500,0.0,0.0
353,2014-05-29,42.113998,42.498001,41.543999,42.048,18462500,0.0,0.0
354,2014-05-30,42.060001,42.959999,41.403999,41.554001,27905500,0.0,0.0
355,2014-06-02,41.466,41.869999,40.334,40.939999,23340500,0.0,0.0
356,2014-06-03,40.698002,41.599998,40.518002,40.987999,19304000,0.0,0.0
357,2014-06-04,40.869999,41.251999,40.080002,40.798,17137000,0.0,0.0
358,2014-06-05,40.894001,41.84,40.810001,41.380001,20273000,0.0,0.0
359,2014-06-06,41.950001,42.161999,41.436001,41.633999,15369000,0.0,0.0
360,2014-06-09,41.59,41.998001,40.84,41.062,14028500,0.0,0.0
361,2014-06-10,40.88600200000001,41.394001,40.310001,40.459999,17573500,0.0,0.0
362,2014-06-11,40.299999,41.0,39.849998,40.894001,19887500,0.0,0.0
363,2014-06-12,41.02,41.976002,40.542,40.703999,29968500,0.11211153846153847,0.9828
364,2014-06-13,40.956001,41.358002,40.31600200000001,41.284,17721500,0.0,0.0
365,2014-06-16,41.352001,45.098,41.251999,44.922001,66232000,0.0,0.0
366,2014-06-17,44.821999,47.108002,44.57,46.333999999999996,66524500,0.0,0.0
367,2014-06-18,46.299999,46.341999,45.223999,45.424,34701000,0.0,0.0
368,2014-06-19,45.776001,47.062,45.400002,45.557999,43965500,0.0,0.0
369,2014-06-20,45.703999,46.257999,45.240002,45.917999,24519500,0.0,0.0
370,2014-06-23,45.902,47.798,45.644001,47.443999999999996,38955500,0.0,0.0
371,2014-06-24,47.793999,48.375999,46.326,46.5,40379500,0.0,0.0
372,2014-06-25,46.610001,47.509998,46.048,47.377998,29008000,0.0,0.0
373,2014-06-26,47.433998,48.080002,46.841999,47.119999,25607000,0.0,0.0
374,2014-06-27,46.938,48.0,46.900002,47.812,28175000,0.0,0.0
375,2014-06-30,47.91,48.897999,47.799999,48.012001,24143000,0.0,0.0
376,2014-07-01,48.492001,48.688,47.740002,47.943999999999996,21680500,0.0,0.0
377,2014-07-02,48.132,48.466,45.414001,45.88600200000001,40137000,0.0,0.0
378,2014-07-03,46.257999,46.380001,44.799999,45.849998,25833500,0.0,0.0
379,2014-07-07,45.5,45.956001,44.080002,44.532001,29468500,-0.15771818181818184,-0.9043
380,2014-07-08,43.73,44.192001,42.854,43.813999,39181000,-0.12049999999999998,-0.5931
381,2014-07-09,44.254002,44.844002,43.841999,44.611999999999995,20577000,0.0,0.0
382,2014-07-10,43.436001,44.443999999999996,43.208,43.891998,24319500,-0.07273976238624874,-0.93015
383,2014-07-11,44.122002,44.32,43.52,43.625999,16511500,0.0,0.0
384,2014-07-14,43.998001,45.757999,43.09,45.34,36016000,0.0,0.0
385,2014-07-15,45.346001,45.529999,43.619999,43.916000000000004,28592500,0.0,0.0
386,2014-07-16,44.363998,44.959999,43.363998,43.431999,20222500,0.061450000000000005,0.7096
387,2014-07-17,43.231998,44.110001,42.720001,43.080002,23247000,0.0,0.0
388,2014-07-18,43.189999,44.242001,43.186001,44.004002,21268500,0.0,0.0
389,2014-07-21,43.450001,44.641998,43.344002,44.108002,19111000,0.0,0.0
390,2014-07-22,44.438,44.66,43.821999,43.916000000000004,13650000,0.0,0.0
391,2014-07-23,44.001999,44.950001,43.88600200000001,44.498001,15416500,0.0,0.0
392,2014-07-24,44.650002,45.02,44.16,44.708,16227500,0.0,0.0
393,2014-07-25,44.543999,45.394001,44.349998,44.714001,15435500,0.0,0.0
394,2014-07-28,44.849998,46.400002,44.279999,44.964001,32571500,0.0,0.0
395,2014-07-29,45.321999,45.66,44.972,45.001999,16912000,0.1889,0.8948
396,2014-07-30,44.383999,45.919998,44.208,45.784,24639000,0.0,0.0
397,2014-07-31,45.852001,46.279999,44.299999,44.66,38745500,0.030333333333333337,0.34
398,2014-08-01,45.217999,47.5,45.200001,46.653999,59479000,0.10282380952380953,0.7681
399,2014-08-04,46.875999,48.099998,46.653999,47.703999,29798500,0.0,0.0
400,2014-08-05,47.493999,48.598,47.138000000000005,47.698002,26943000,0.0,0.0
401,2014-08-06,47.779999,50.284,47.716,49.785999,46246500,0.0,0.0
402,2014-08-07,50.023998,51.338001,49.824001,50.478001,37394500,0.0,0.0
403,2014-08-08,50.231998,50.352001,49.299999,49.625999,25450500,0.0,0.0
404,2014-08-11,51.096001,52.748001,51.0,51.863998,40506500,0.0,0.0
405,2014-08-12,51.616001,52.060001,50.916000000000004,51.992001,31911500,0.0818421052631579,0.9618
406,2014-08-13,52.402,53.127998,51.922001,52.062,34663000,0.0,0.0
407,2014-08-14,52.498001,52.599998,51.299999,52.276001,20633000,0.0,0.0
408,2014-08-15,52.296001,52.417999,51.700001,52.402,19339500,0.06682222222222221,0.7351
409,2014-08-18,52.650002,53.452,51.950001,51.987999,29246000,0.0,0.0
410,2014-08-19,51.773998,51.866001,50.324001,51.352001,26674000,0.07450714285714287,0.9656
411,2014-08-20,50.933998,51.748001,50.599998,51.141998,15139500,0.0,0.0
412,2014-08-21,51.304001,51.759998,50.652,50.868,14578000,0.21620967741935482,0.998
413,2014-08-22,50.908001,51.389999,50.521999,51.355999,14167000,0.0,0.0
414,2014-08-25,51.638000000000005,52.736000000000004,51.638000000000005,52.509998,21590500,0.0,0.0
415,2014-08-26,52.995998,53.099998,52.332001,52.348,19090000,0.0,0.0
416,2014-08-27,52.700001,52.848,52.057999,52.650002,14925500,0.0,0.0
417,2014-08-28,52.377998,52.896,52.327999,52.771999,14224500,0.0,0.0
418,2014-08-29,53.740002,54.400002,53.501999,53.939999,32235500,0.0,0.0
419,2014-09-02,55.099998,56.978001,54.860001,56.824001,49262000,0.0,0.0
420,2014-09-03,57.534,57.599998,56.02,56.237999,33861500,0.07202727272727272,0.8667
421,2014-09-04,56.801998,58.284,56.080002,57.208,41708500,0.1599814814814815,0.9893
422,2014-09-05,56.509998,56.580002,54.501999,55.478001,55849500,0.0,0.0
423,2014-09-08,55.523998,56.976002,55.504002,56.422001,27508000,0.0,0.0
424,2014-09-09,56.598,57.098,55.400002,55.695999,22794000,0.0,0.0
425,2014-09-10,55.900002,56.282001,54.731998,56.220001,18906500,0.1889622222222222,0.9965
426,2014-09-11,56.091999,56.958,55.726002,56.062,18830500,0.0,0.0
427,2014-09-12,56.099998,56.478001,55.400002,55.84,16623000,0.0,0.0
428,2014-09-15,54.874001,54.880001,49.826,50.771999,82277000,0.2291375,0.818
429,2014-09-16,51.029999,52.492001,50.484001,52.147999,41500500,0.0,0.0
430,2014-09-17,52.481998,52.939999,51.900002,52.276001,25888500,0.0,0.0
431,2014-09-18,52.672001,53.119999,52.464001,52.763999999999996,18463000,0.0,0.0
432,2014-09-19,51.598,52.285999,51.054001,51.863998,34054500,0.0,0.0
433,2014-09-22,51.0,51.203999,48.942001,50.006001,41070500,0.0,0.0
434,2014-09-23,49.043999,50.759998,49.0,50.082001,28293500,0.0,0.0
435,2014-09-24,50.223999,50.568001,49.408001,50.428001,18747500,0.0,0.0
436,2014-09-25,50.504002,50.992001,49.220001,49.389999,24171000,0.0,0.0
437,2014-09-26,49.650002,49.945999,49.214001,49.32,18977000,0.0,0.0
438,2014-09-29,48.799999,49.728001,48.276001,49.051998,24263500,0.0,0.0
439,2014-09-30,49.383999,49.529999,48.023998,48.535999,21191500,0.0,0.0
440,2014-10-01,48.439999,48.532001,47.130001,48.048,29708500,0.0,0.0
441,2014-10-02,50.040001,50.557999,49.071999,50.284,44991000,0.13651883116883115,0.584
442,2014-10-03,50.611999999999995,51.299999,50.206001,51.042,27031500,0.0,0.0
443,2014-10-06,51.826,52.498001,51.560001,52.124001,38566500,0.0,0.0
444,2014-10-07,51.706001,52.292,51.146,51.914001,22427500,0.18325333333333338,0.9911
445,2014-10-08,52.02,52.576,50.528,51.855999,25275500,0.25410952380952384,0.9982
446,2014-10-09,52.450001,53.108002,50.880001,51.402,36806500,0.08722324797843668,0.4639
447,2014-10-10,48.928001,49.178001,47.040001,47.382,64441500,0.0,0.0
448,2014-10-13,47.714001,47.792,44.200001,44.917999,56343500,0.0,0.0
449,2014-10-14,45.650002,46.493999,44.599998,45.411999,35526500,0.0,0.0
450,2014-10-15,44.0,46.198002,43.464001,45.939999,45736500,0.09898,0.8784
451,2014-10-16,43.943999999999996,45.984001,43.82,45.27,26996500,0.0,0.0
452,2014-10-17,46.675999,46.953999,45.310001,45.495998,52747000,0.0,0.0
453,2014-10-20,45.344002,46.48,45.102001,46.094002,17472000,0.26907499999999995,0.9816
454,2014-10-21,46.854,47.077999,46.16,47.068001,20651500,0.0,0.0
455,2014-10-22,46.638000000000005,47.478001,46.111999999999995,46.220001,20583000,0.042179411764705875,0.9657
456,2014-10-23,46.931999,47.256001,46.400002,47.057999,17462000,0.0,0.0
457,2014-10-24,47.254002,47.560001,46.240002,47.048,17316500,0.0,0.0
458,2014-10-27,46.849998,46.922001,44.062,44.333999999999996,47766500,0.0,0.0
459,2014-10-28,45.919998,48.919998,45.650002,48.554001,52581500,0.0,0.0
460,2014-10-29,48.226002,48.299999,47.127998,47.619999,24812500,0.05454,0.9668
461,2014-10-30,47.627998,48.099998,47.012001,47.731998,16142000,0.0,0.0
462,2014-10-31,48.501999,48.624001,47.75,48.34,18876500,0.0,0.0
463,2014-11-03,48.599998,49.512001,48.263999999999996,48.518002,21019000,0.0,0.0
464,2014-11-04,48.098,48.470001,47.306000000000004,47.785999,18413000,0.0,0.0
465,2014-11-05,48.200001,48.271999,46.105999,46.193999999999996,45229500,0.11028787878787877,0.9041
466,2014-11-06,46.897999,49.338001,45.700001,48.243999,76773500,0.0,0.0
467,2014-11-07,48.438,48.568001,47.439999,48.040001,25805000,0.0,0.0
468,2014-11-10,47.821999,48.576,47.360001,48.38600200000001,22886000,0.18808124999999998,0.9819
469,2014-11-11,48.509998,50.363998,48.400002,50.216,39744000,0.0,0.0
470,2014-11-12,49.943999999999996,50.467999,49.116001,49.82,29354000,0.0,0.0
471,2014-11-13,50.124001,51.150002,50.049999,50.34,31180000,0.0,0.0
472,2014-11-14,50.0,51.77,49.700001,51.736000000000004,30505500,0.0,0.0
473,2014-11-17,51.498001,51.799999,50.403999,50.796001,20128500,0.0,0.0
474,2014-11-18,51.172001,51.998001,51.102001,51.540001,22365000,0.0,0.0
475,2014-11-19,50.122002,50.375999,49.119999,49.548,39592500,0.0,0.0
476,2014-11-20,49.59,50.186001,49.200001,49.742001,17936000,0.0,0.0
477,2014-11-21,50.442001,50.556000000000004,48.433998,48.556000000000004,37425500,0.0,0.0
478,2014-11-24,49.040001,49.52,48.127998,49.344002,23948500,0.0,0.0
479,2014-11-25,49.470001,49.943999999999996,49.217999,49.618,15799000,0.0,0.0
480,2014-11-26,49.667999,49.799999,49.32,49.688,9906000,0.0,0.0
481,2014-11-28,49.07,49.338001,48.504002,48.903999,10598500,0.0,0.0
482,2014-12-01,48.231998,48.493999,45.801998,46.327999,43097000,0.0,0.0
483,2014-12-02,46.914001,46.976002,45.599998,46.285999,29435000,0.0,0.0
484,2014-12-03,45.25,45.943999999999996,45.099998,45.860001,26538500,0.13956923076923078,0.9647
485,2014-12-04,45.720001,46.18,45.562,45.655998,19278000,0.0,0.0
486,2014-12-05,45.734001,45.877998,44.452,44.742001,30318000,0.0,0.0
487,2014-12-08,44.307999,44.972,42.467999,42.872002,46128000,0.0,0.0
488,2014-12-09,41.868,43.546001,40.854,43.377998,47157500,0.08756046511627906,0.9467
489,2014-12-10,42.826,43.354,41.540001,41.967999,36570500,0.0,0.0
490,2014-12-11,42.105999,43.085999,41.646,41.776001,33472000,0.0,0.0
491,2014-12-12,40.964001,42.335999,40.900002,41.400002,35869000,0.0,0.0
492,2014-12-15,41.858002,41.959999,40.534,40.807999,26091500,0.0,0.0
493,2014-12-16,40.178001,40.736,39.074001,39.562,42130500,0.0,0.0
494,2014-12-17,38.611999999999995,41.330002,38.529999,41.164001,36839000,0.0,0.0
495,2014-12-18,42.476002,43.688,42.360001,43.652,37416500,0.0,0.0
496,2014-12-19,44.037998,44.080002,42.900002,43.858002,34552500,0.0,0.0
497,2014-12-22,44.0,44.812,43.652,44.52,23997000,0.11737472527472527,0.9947
498,2014-12-23,44.762001,44.863998,43.903999,44.193999999999996,22528500,0.0,0.0
499,2014-12-24,43.953999,44.5,43.849998,44.452,6661000,0.0,0.0
500,2014-12-26,44.301998,45.700001,44.299999,45.563999,16635000,0.0,0.0
501,2014-12-29,45.380001,45.582001,44.804001,45.141998,14012500,0.0,0.0
502,2014-12-30,44.798,45.130001,44.279999,44.445999,14516000,0.15179204545454542,0.9985
503,2014-12-31,44.618,45.13600200000001,44.450001,44.481998,11487500,0.0,0.0
504,2015-01-02,44.574001,44.650002,42.652,43.861999999999995,23822000,0.18677599999999997,0.981
505,2015-01-05,42.91,43.299999,41.431999,42.018002,26842500,0.0,0.0
506,2015-01-06,42.012001,42.84,40.841999,42.256001,31309500,0.1090125,0.8558
507,2015-01-07,42.669998,42.956001,41.956001,42.189999,14842000,0.0,0.0
508,2015-01-08,42.562,42.759998,42.001999,42.124001,17212500,0.0,0.0
509,2015-01-09,41.784,41.995998,40.992001,41.332001,23341500,0.0,0.0
510,2015-01-12,40.610001,40.894001,39.849998,40.442001,29751500,0.0,0.0
511,2015-01-13,40.664001,41.521999,40.181999,40.849998,22386500,0.17166956521739132,0.9923
512,2015-01-14,37.166,39.040001,37.0,38.537998,57759500,-0.2636469696969697,-0.8573999999999999
513,2015-01-15,38.897999,39.150002,38.0,38.374001,26082500,-0.04834827586206896,-0.8999
514,2015-01-16,38.139999,38.897999,37.93,38.613998,18016000,0.0,0.0
515,2015-01-20,38.773998,38.824001,37.408001,38.38600200000001,22516000,0.17872727272727273,0.9814
516,2015-01-21,37.91,39.736,37.902,39.313999,20765000,0.0,0.0
517,2015-01-22,39.400002,40.647999,39.040001,40.324001,20584500,0.0,0.0
518,2015-01-23,40.057999,40.700001,39.666,40.257999,17193000,0.0,0.0
519,2015-01-26,40.366001,41.723999,40.209999,41.310001,16172500,0.0,0.0
520,2015-01-27,40.883999,41.605999,40.66,41.195999,13905000,0.0,0.0
521,2015-01-28,41.222,41.273998,39.683998,39.874001,15748000,0.0,0.0
522,2015-01-29,40.214001,41.195999,39.299999,41.040001,17740500,0.0,0.0
523,2015-01-30,40.792,41.493999,40.599998,40.720001,15035000,0.0,0.0
524,2015-02-02,40.793999,42.389999,40.66,42.188,20746000,0.0,0.0
525,2015-02-03,42.644001,44.074001,42.254002,43.672001,24131000,0.0,0.0
526,2015-02-04,43.658001,44.296001,43.360001,43.709999,16527000,0.0,0.0
527,2015-02-05,43.976002,45.096001,43.928001,44.198002,17614500,0.0,0.0
528,2015-02-06,44.400002,44.68,43.299999,43.472,16219500,0.0,0.0
529,2015-02-09,43.076,43.585999,42.397999,43.495998,17362000,0.0,0.0
530,2015-02-10,43.509998,44.099998,43.0,43.257999,26952500,0.24942352941176468,0.9814
531,2015-02-11,42.442001,42.948002,41.456001,42.560001,48845500,0.13809545454545455,0.9301
532,2015-02-12,38.714001,40.618,38.655998,40.576,78248000,0.0,0.0
533,2015-02-13,40.580002,41.198002,40.181999,40.754002,30955000,0.15692777777777778,0.9688
534,2015-02-17,41.139999,41.139999,40.299999,40.869999,19898000,0.0722840579710145,0.9959
535,2015-02-18,40.834,41.234001,40.52,40.891998,13568000,0.0,0.0
536,2015-02-19,41.0,42.487999,40.75,42.341999,25770500,0.0,0.0
537,2015-02-20,42.155998,43.52,41.96200200000001,43.422001,29910500,0.0,0.0
538,2015-02-23,43.132,43.639999,41.265999,41.467999,42499000,0.0,0.0
539,2015-02-24,41.458,41.458,40.34,40.821999,33018000,0.0,0.0
540,2015-02-25,40.987999,41.428001,40.515999,40.751999,19547500,0.0,0.0
541,2015-02-26,40.799999,42.217999,40.444,41.438,32364500,0.0,0.0
542,2015-02-27,41.380001,41.709999,40.560001,40.667999,19410500,0.0,0.0
543,2015-03-02,40.540001,40.667999,39.166,39.466,39610500,0.0,0.0
544,2015-03-03,39.361999999999995,40.048,39.063999,39.911999,22161500,0.0,0.0
545,2015-03-04,39.849998,40.504002,39.442001,40.487999,21110000,0.07233571428571428,0.8356
546,2015-03-05,40.57,41.237999,40.029999,40.125999,24385000,-0.13657599999999998,-0.7003
547,2015-03-06,39.841999,40.150002,38.43,38.776001,33562000,0.0,0.0
548,2015-03-09,38.877998,38.897999,37.650002,38.175999,33683500,-0.13485,-0.9812
549,2015-03-10,37.692001,38.700001,37.52,38.063999,27898500,0.23920588235294116,0.9929
550,2015-03-11,38.23,39.236,38.202,38.748001,24874500,0.0,0.0
551,2015-03-12,38.75,38.889999,37.950001,38.214001,20746500,0.10055069444444444,0.9989
552,2015-03-13,37.790001,38.349998,37.464001,37.736,27171500,0.0,0.0
553,2015-03-16,38.400002,39.181999,37.959999,39.139999,28144000,0.0,0.0
554,2015-03-17,39.085999,39.742001,38.787998,38.945999,24470500,0.0,0.0
555,2015-03-18,38.992001,40.175999,38.622002,40.141998,24104500,0.13988095238095238,0.9808
556,2015-03-19,40.400002,40.917999,38.905998,39.130001,42376000,0.08080740740740741,0.9409
557,2015-03-20,39.490002,39.798,39.124001,39.616001,21347500,0.017002272727272734,0.7434
558,2015-03-23,39.700001,40.099998,39.493999,39.925999,13158000,0.0,0.0
559,2015-03-24,40.31600200000001,40.757999,39.950001,40.344002,18249500,0.0,0.0
560,2015-03-25,39.653999,39.717999,38.540001,38.860001,28652000,0.0,0.0
561,2015-03-26,38.784,38.958,37.939999,38.082001,20640000,0.0,0.0
562,2015-03-27,37.813999,37.858002,36.279999,37.0,43024500,0.0,0.0
563,2015-03-30,37.169998,38.450001,36.360001,38.113998,50447500,0.1830161111111111,0.44805
564,2015-03-31,38.706001,38.751999,37.681999,37.754002,25133000,0.014610256410256412,0.8631
565,2015-04-01,37.740002,38.459999,37.209999,37.518002,18973000,0.0,0.0
566,2015-04-02,38.046001,38.646,38.0,38.200001,25052000,0.0,0.0
567,2015-04-06,39.599998,41.549999,39.5,40.619999,62279000,0.0,0.0
568,2015-04-07,40.501999,41.012001,40.228001,40.650002,21739500,0.0,0.0
569,2015-04-08,41.639999,42.18,41.174,41.534,31515500,0.08424,0.7814
570,2015-04-09,41.686001,42.074001,41.223999,42.018002,19001000,0.0,0.0
571,2015-04-10,41.970001,42.330002,41.799999,42.18,20338500,0.0,0.0
572,2015-04-13,42.088001,42.599998,41.810001,41.956001,18791000,0.27168387096774194,0.9932
573,2015-04-14,41.714001,41.897999,41.099998,41.492001,15130000,-0.031356249999999995,-0.0772
574,2015-04-15,41.492001,41.917999,41.32,41.56600200000001,9762000,0.0,0.0
575,2015-04-16,41.540001,41.833999999999996,41.257999,41.34,8295500,0.0,0.0
576,2015-04-17,40.998001,41.375999,40.700001,41.358002,12349500,0.0,0.0
577,2015-04-20,41.355999,41.57,40.77,41.054001,12796500,0.08152325581395349,0.9383
578,2015-04-21,41.16,42.150002,40.861999999999995,41.882,17162500,0.0,0.0
579,2015-04-22,42.5,44.375999,42.338001,43.888000000000005,39315000,0.0,0.0
580,2015-04-23,43.653999,44.296001,43.43,43.720001,22056000,0.0,0.0
581,2015-04-24,44.099998,44.16,43.602001,43.686001,12139000,0.0,0.0
582,2015-04-27,44.512001,47.75,44.400002,46.310001,58363000,0.0,0.0
583,2015-04-28,46.950001,47.099998,45.605999,46.096001,30427000,0.0,0.0
584,2015-04-29,46.009998,46.993999,45.526001,46.490002,19680500,0.0,0.0
585,2015-04-30,46.077999,46.577999,45.034,45.209999,19559500,0.24447179487179488,0.9923
586,2015-05-01,45.987999,46.354,44.082001,45.206001,26408500,0.5159013157894736,0.89125
587,2015-05-04,45.63600200000001,46.945999,45.422001,46.102001,22173000,0.26001847222222224,0.9887333333333332
588,2015-05-05,47.551998,47.900002,45.826,46.59,28984500,0.04117250000000001,0.9808
589,2015-05-06,46.82,46.894001,45.639999,46.085999,26354500,0.0,0.0
590,2015-05-07,44.200001,47.495998,44.049999,47.360001,47279500,0.15652125,0.9932
591,2015-05-08,47.198002,47.681999,46.740002,47.321999,23341000,0.0889741935483871,0.9773
592,2015-05-11,47.257999,48.576,47.062,47.897999,28361500,-0.03641363636363636,-0.8809
593,2015-05-12,48.021999,49.27,47.638000000000005,48.948002,31817000,0.16347391304347828,0.9795
594,2015-05-13,49.521999,49.66,48.450001,48.63600200000001,27201000,0.0,0.0
595,2015-05-14,48.964001,48.978001,48.25,48.82,14479500,0.0,0.0
596,2015-05-15,48.785999,49.880001,48.5,49.768002,22638000,0.0,0.0
597,2015-05-18,49.400002,49.98,49.200001,49.75,16766000,0.0,0.0
598,2015-05-19,49.686001,50.200001,49.23,49.428001,18371000,0.0,0.0
599,2015-05-20,49.425999,49.548,48.273998,48.869999,18778000,0.0,0.0
600,2015-05-21,48.605999,49.324001,48.472,49.124001,9853000,0.0,0.0
601,2015-05-22,49.076,49.720001,49.001999,49.546001,11115500,0.20111842105263156,0.9969
602,2015-05-26,49.535999,50.400002,49.299999,49.492001,17493500,0.0,0.0
603,2015-05-27,49.702,49.900002,49.110001,49.486000000000004,17041000,0.0,0.0
604,2015-05-28,49.405998,50.360001,49.009998,50.290001,18236500,0.151668,0.9926
605,2015-05-29,50.200001,50.574001,49.88600200000001,50.16,18946500,0.0,0.0
606,2015-06-01,50.282001,50.32,49.493999,49.889999,12525500,0.11036388888888889,0.9903
607,2015-06-02,49.784,49.880001,49.259998,49.669998,10674000,0.0,0.0
608,2015-06-03,49.639999,50.144001,49.402,49.798,8907500,0.0,0.0
609,2015-06-04,49.5,49.860001,49.141998,49.183998,12268000,0.1471333333333333,0.9968
610,2015-06-05,49.200001,49.939999,49.13600200000001,49.827999,15110000,0.0,0.0
611,2015-06-08,50.169998,51.75,50.062,51.257999,25085000,0.0,0.0
612,2015-06-09,51.080002,51.548,50.827999,51.200001,13055500,0.0,0.0
613,2015-06-10,50.380001,50.799999,49.700001,50.139999,17272500,0.02240980392156863,0.9757
614,2015-06-11,50.652,50.874001,50.085999,50.282001,10220500,0.10622162162162162,0.9809
615,2015-06-12,50.042,50.692001,50.042,50.138000000000005,7111500,0.0,0.0
616,2015-06-15,49.939999,50.256001,49.202,50.076,10931000,0.0,0.0
617,2015-06-16,50.026001,50.688,49.82,50.624001,9923500,0.0,0.0
618,2015-06-17,50.433998,52.872002,50.403999,52.082001,27564500,0.258232,0.9743
619,2015-06-18,52.400002,52.692001,52.004002,52.377998,13913500,0.1356269230769231,0.9505
620,2015-06-19,52.48,52.759998,52.02,52.501999,12315000,0.0,0.0
621,2015-06-22,52.43,52.880001,51.138000000000005,51.958,22805500,0.0,0.0
622,2015-06-23,52.063999,53.599998,51.714001,53.534,19354000,0.0,0.0
623,2015-06-24,53.396,53.470001,52.743999,53.034,12061500,0.0,0.0
624,2015-06-25,53.290001,54.282001,53.049999,53.757999,14246000,0.0,0.0
625,2015-06-26,53.778,53.821999,53.200001,53.417999,19192000,0.0,0.0
626,2015-06-29,52.389999,53.189999,52.139999,52.403999,17394500,-0.07204615384615384,-0.9876
627,2015-06-30,52.959999,54.183998,52.799999,53.652,15434500,0.0,0.0
628,2015-07-01,54.222,54.523998,53.57,53.830002,10506000,0.0,0.0
629,2015-07-02,56.040001,56.490002,54.661999,56.004002,35819500,0.0,0.0
630,2015-07-06,55.776001,56.338001,55.259998,55.943999999999996,20609500,0.0,0.0
631,2015-07-07,55.0,55.040001,52.153999,53.576,30525500,0.0,0.0
632,2015-07-08,51.863998,52.16,50.861999999999995,50.992001,31105500,0.0,0.0
633,2015-07-09,51.81600200000001,52.59,51.358002,51.583999999999996,16670500,0.0,0.0
634,2015-07-10,52.443999999999996,52.599998,51.563999,51.830002,13054500,0.0,0.0
635,2015-07-13,52.450001,52.509998,51.209999,52.431999,14801500,0.0,0.0
636,2015-07-14,52.419998,53.198002,52.102001,53.130001,9538000,0.0,0.0
637,2015-07-15,53.348,53.498001,52.416000000000004,52.627998,10108000,0.2913102564102565,0.9988
638,2015-07-16,52.844002,53.439999,52.632,53.335999,8080000,0.0,0.0
639,2015-07-17,54.5,55.108002,53.650002,54.931999,25020500,0.0,0.0
640,2015-07-20,55.0,57.330002,54.507999,56.452,24892500,0.0,0.0
641,2015-07-21,54.009998,54.700001,53.310001,53.354,30543500,0.0,0.0
642,2015-07-22,52.254002,53.888000000000005,52.172001,53.574001,15525000,0.0,0.0
643,2015-07-23,53.93,53.98,53.054001,53.439999,11136000,0.0,0.0
644,2015-07-24,53.476002,54.217999,52.784,53.082001,14182500,0.0,0.0
645,2015-07-27,52.486000000000004,52.88600200000001,50.158001,50.602001,23471000,0.0,0.0
646,2015-07-28,51.150002,53.080002,50.368,52.964001,19479000,0.0,0.0
647,2015-07-29,52.854,53.577999,52.400002,52.763999999999996,13950500,0.16455000000000003,0.9687
648,2015-07-30,52.537998,53.388000000000005,52.422001,53.358002,10173000,0.14118,0.934
649,2015-07-31,53.52,53.872002,53.023998,53.23,11113000,0.0,0.0
650,2015-08-03,53.257999,53.341999,51.414001,51.998001,12767500,0.0,0.0
651,2015-08-04,52.001999,53.344002,51.667999,53.256001,11762500,0.0,0.0
652,2015-08-05,52.716,54.200001,52.080002,54.026001,31071500,0.11039090909090908,0.9497
653,2015-08-06,49.908001,51.0,47.223999,49.226002,73119000,0.0,0.0
654,2015-08-07,48.716,48.745998,47.678001,48.501999,25367000,0.0,0.0
655,2015-08-10,47.630001,48.594002,47.209999,48.228001,20929500,0.0,0.0
656,2015-08-11,47.43,47.860001,46.888000000000005,47.473999,21324500,0.0,0.0
657,2015-08-12,47.0,47.953999,46.548,47.633999,18640000,0.0,0.0
658,2015-08-13,47.972,49.296001,47.824001,48.501999,23446000,0.0,0.0
659,2015-08-14,49.448002,49.585999,48.354,48.630001,21824000,0.0,0.0
660,2015-08-17,51.111999999999995,51.318001,50.102001,50.998001,35883500,0.22001363636363636,0.99
661,2015-08-18,51.076,52.189999,50.71200200000001,52.144001,20975000,-0.10451176470588235,0.9772
662,2015-08-19,52.06600200000001,52.130001,51.004002,51.049999,18021500,0.0,0.0
663,2015-08-20,50.411999,50.911999,48.380001,48.436001,24529000,0.0,0.0
664,2015-08-21,47.200001,48.759998,46.102001,46.153999,32951000,0.0,0.0
